PRICE,BEDS,BATH,PROPERTYSQFT,TYPE_Condo for sale,TYPE_House for sale,TYPE_Land for sale,TYPE_Multi-family home for sale,TYPE_Townhouse for sale,SUBLOCALITY_Kings County,SUBLOCALITY_Manhattan,SUBLOCALITY_New York,SUBLOCALITY_Queens,SUBLOCALITY_Richmond County,SUBLOCALITY_Staten Island,SUBLOCALITY_The Bronx
635000,3,2.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
149000,3,1.0,400.0,False,False,False,False,False,False,False,True,False,False,False,False
1099000,5,2.0,1760.0,False,True,False,False,False,False,False,False,True,False,False,False
3950000,3,2.3738608579684373,2184.207862,False,False,True,False,False,False,False,False,False,True,False,False
1529999,6,5.0,2400.0,False,False,False,True,False,False,False,False,True,False,False,False
675000,3,1.0,1404.0,False,True,False,False,False,False,False,False,False,True,False,False
2650000,6,6.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
420000,3,1.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
2999950,3,2.3738608579684373,2184.207862,False,False,True,False,False,True,False,False,False,False,False,False
559900,3,2.0,980.0,False,False,False,False,True,False,False,False,False,True,False,False
549000,3,1.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
999000,3,2.0,950.0,False,False,True,False,False,False,False,False,True,False,False,False
289000,3,2.3738608579684373,2184.207862,False,False,True,False,False,False,False,False,False,False,False,True
790000,3,2.3738608579684373,2184.207862,False,False,True,False,False,False,False,False,True,False,False,False
2295000,7,4.0,3632.0,False,True,False,False,False,False,False,True,False,False,False,False
1150000,3,4.0,3000.0,False,True,False,False,False,False,False,False,False,True,False,False
13995000,7,2.3738608579684373,9026.0,False,False,False,False,True,True,False,False,False,False,False,False
6100000,3,2.3738608579684373,2184.207862,False,False,True,False,False,True,False,False,False,False,False,False
350000,3,2.3738608579684373,2184.207862,False,False,True,False,False,True,False,False,False,False,False,False
450000,3,2.3738608579684373,2184.207862,False,False,True,False,False,False,False,False,False,False,False,True
2999999,3,2.3738608579684373,2184.207862,False,False,True,False,False,False,False,False,True,False,False,False
2500000,3,2.3738608579684373,2184.207862,False,False,True,False,False,True,False,False,False,False,False,False
350000,3,2.3738608579684373,2184.207862,False,False,True,False,False,True,False,False,False,False,False,False
150000,3,2.3738608579684373,2184.207862,False,False,True,False,False,False,False,False,False,True,False,False
3600000,3,2.3738608579684373,2184.207862,False,False,True,False,False,True,False,False,False,False,False,False
150000,3,2.3738608579684373,2184.207862,False,False,True,False,False,False,False,False,False,True,False,False
235000,3,2.0,1400.0,False,False,False,False,False,False,False,False,True,False,False,False
199000,3,2.3738608579684373,2184.207862,False,False,True,False,False,False,False,True,False,False,False,False
2000000,3,2.3738608579684373,2184.207862,False,False,True,False,False,False,False,False,False,False,False,True
2200000,3,2.3738608579684373,2184.207862,False,False,True,False,False,False,False,False,True,False,False,False
650000,3,2.3738608579684373,2184.207862,False,False,True,False,False,False,False,False,True,False,False,False
149000,3,2.3738608579684373,2184.207862,False,False,True,False,False,False,False,False,False,True,False,False
215000,4,2.0,2000.0,False,True,False,False,False,True,False,False,False,False,False,False
799999,3,2.3738608579684373,2184.207862,False,False,True,False,False,True,False,False,False,False,False,False
299000,5,2.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
265000,3,2.3738608579684373,2184.207862,False,False,True,False,False,True,False,False,False,False,False,False
795000,3,2.3738608579684373,2184.207862,False,False,True,False,False,False,False,False,False,False,False,True
1245000,3,2.3738608579684373,2184.207862,False,False,True,False,False,False,False,False,False,False,False,True
549000,3,2.3738608579684373,2184.207862,False,False,True,False,False,True,False,False,False,False,False,False
7495000,4,4.0,2888.0,True,False,False,False,False,False,False,True,False,False,False,False
2850000,4,4.0,4080.0,False,False,False,False,True,False,False,False,True,False,False,False
215000,2,2.0,747.0,False,False,False,False,False,False,False,False,False,False,False,True
299000,3,2.3738608579684373,2184.207862,False,False,True,False,False,True,False,False,False,False,False,False
275000,2,1.0,1104.0,False,True,False,False,False,False,False,False,False,False,False,True
898000,6,3.0,2100.0,False,False,False,True,False,False,False,False,False,True,False,False
275000,2,1.0,900.0,False,False,False,False,False,False,False,False,False,False,False,True
599000,4,2.0,1682.0,False,True,False,False,False,False,False,False,True,False,False,False
189000,1,1.0,730.0,True,False,False,False,False,False,False,False,False,False,True,False
678990,3,3.0,1575.0,False,False,False,True,False,False,False,False,False,True,False,False
800000,3,2.0,1824.0,False,True,False,False,False,True,False,False,False,False,False,False
549000,3,2.0,1092.0,True,False,False,False,False,False,False,False,False,True,False,False
849000,3,2.0,2000.0,False,True,False,False,False,False,False,False,False,True,False,False
130000,3,2.3738608579684373,664.0,False,True,False,False,False,False,False,False,False,True,False,False
759999,4,2.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
799900,5,2.0,1750.0,False,False,False,True,False,True,False,False,False,False,False,False
295000,3,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
159000,2,1.0,1010.0,False,False,False,False,False,False,False,False,False,False,False,True
999500,3,2.0,1144.0,False,True,False,False,False,False,False,False,True,False,False,False
329000,2,1.0,850.0,True,False,False,False,False,False,False,False,False,True,False,False
799000,3,2.0,1881.0,False,True,False,False,False,True,False,False,False,False,False,False
1188000,4,2.0,1580.0,False,True,False,False,False,True,False,False,False,False,False,False
729000,3,2.0,1400.0,False,True,False,False,False,False,False,False,False,False,False,True
599000,4,2.0,1500.0,False,True,False,False,False,False,False,False,False,False,False,True
950000,6,2.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
11000000,5,2.3738608579684373,2184.207862,False,False,False,False,True,False,False,False,True,False,False,False
348000,3,2.3738608579684373,2184.207862,False,False,True,False,False,False,False,False,False,True,False,False
965000,3,1.0,540.0,True,False,False,False,False,False,False,False,False,False,False,False
1095000,4,4.0,2280.0,False,False,False,True,False,False,False,False,False,True,False,False
2295000,2,2.0,1242.0,True,False,False,False,False,False,False,True,False,False,False,False
49500,3,2.3738608579684373,800.0,False,False,False,False,False,False,False,False,False,False,False,True
460000,3,3.0,2256.0,False,True,False,False,False,True,False,False,False,False,False,False
1230250,3,2.0,1590.0,False,True,False,False,False,False,False,False,True,False,False,False
799999,3,2.0,1344.0,False,True,False,False,False,True,False,False,False,False,False,False
259500,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
749000,2,2.0,1300.0,True,False,False,False,False,False,False,False,True,False,False,False
265000,2,1.0,660.0,False,True,False,False,False,False,False,False,False,True,False,False
575000,2,1.0,900.0,False,True,False,False,False,False,False,False,True,False,False,False
849000,4,2.0,2180.0,False,False,False,True,False,False,False,False,False,False,False,True
875000,2,2.0,1214.0,False,True,False,False,False,False,False,False,True,False,False,False
599999,3,2.0,1360.0,False,True,False,False,False,False,False,False,False,True,False,False
1150000,5,3.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
1295000,4,3.0,2440.0,False,False,False,True,False,False,False,False,True,False,False,False
250000,3,1.0,1376.0,False,True,False,False,False,True,False,False,False,False,False,False
1395000,3,2.3738608579684373,2184.207862,False,False,True,False,False,False,False,False,False,False,False,True
1648000,3,4.0,1751.0,False,False,False,False,True,False,False,False,True,False,False,False
1675000,4,5.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
950000,3,2.0,1748.0,False,True,False,False,False,False,False,False,True,False,False,False
449500,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
399000,3,1.0,500.0,True,False,False,False,False,False,False,True,False,False,False,False
209000,1,1.0,1078.0,False,False,False,False,False,False,False,False,False,False,False,True
280000,3,2.0,1100.0,False,False,False,False,False,False,False,False,False,False,False,True
625000,3,2.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
275000,3,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
924800,4,3.0,2049.0,False,False,False,True,False,False,False,False,False,True,False,False
1300000,6,4.0,2112.0,False,True,False,False,False,False,False,False,True,False,False,False
995000,5,2.0,2288.0,False,False,False,True,False,False,False,False,False,True,False,False
16500000,5,4.0,4105.0,True,False,False,False,False,False,False,True,False,False,False,False
695000,3,2.3738608579684373,1793.0,False,False,False,False,True,False,False,False,False,True,False,False
16500000,5,4.0,4105.0,True,False,False,False,False,False,False,True,False,False,False,False
695000,3,2.3738608579684373,1793.0,False,False,False,False,True,False,False,False,False,True,False,False
998000,5,3.0,1738.0,False,False,False,True,False,False,False,False,True,False,False,False
899000,7,3.0,1980.0,False,False,False,True,False,False,False,False,False,True,False,False
849000,6,5.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
235000,3,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
399999,2,1.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
520000,4,2.0,1701.0,False,True,False,False,False,True,False,False,False,False,False,False
485000,3,2.0,2184.207862,True,False,False,False,False,False,False,False,False,False,False,False
215000,3,1.0,1100.0,False,False,False,False,False,False,False,False,False,False,False,False
1288000,6,5.0,2640.0,False,False,False,True,False,False,False,False,False,True,False,False
270000,2,2.0,900.0,False,False,False,False,False,False,False,False,True,False,False,False
375000,2,2.0,1200.0,False,False,False,False,False,False,False,False,False,False,False,True
565000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,False,False,False,False
849000,4,3.0,2184.207862,False,False,False,True,False,True,False,False,False,False,False,False
199000,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
5500000,8,6.0,9000.0,False,True,False,False,False,False,False,False,False,False,False,True
899000,4,2.3738608579684373,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
699000,3,2.0,2350.0,False,True,False,False,False,True,False,False,False,False,False,False
27750000,7,8.0,8139.0,True,False,False,False,False,False,False,True,False,False,False,False
739000,3,1.0,1148.0,False,True,False,False,False,False,False,False,True,False,False,False
425000,3,2.0,1700.0,False,False,False,True,False,False,False,False,False,False,False,True
300000,2,1.0,900.0,False,False,False,False,False,False,False,False,False,False,True,False
569000,3,3.0,1780.0,False,True,False,False,False,False,False,False,False,False,False,True
789000,5,3.0,1273.0,False,True,False,False,False,False,False,False,True,False,False,False
10500000,3,3.0,2753.0,True,False,False,False,False,False,False,True,False,False,False,False
350000,2,1.0,825.0,False,False,False,False,False,False,False,False,False,False,False,False
1250000,7,4.0,2184.207862,False,False,False,True,False,True,False,False,False,False,False,False
1499999,4,2.0,2264.0,False,False,False,False,True,True,False,False,False,False,False,False
1488000,6,2.0,2184.207862,False,False,False,True,False,True,False,False,False,False,False,False
285000,3,2.3738608579684373,2184.207862,False,False,True,False,False,False,False,False,True,False,False,False
699000,3,3.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
924900,3,2.0,1404.0,False,True,False,False,False,True,False,False,False,False,False,False
925000,4,2.3738608579684373,2160.0,False,False,False,True,False,False,False,False,False,False,False,True
999000,4,2.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
699000,2,2.0,833.0,True,False,False,False,False,False,False,False,True,False,False,False
278500,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
738000,3,2.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
900000,4,4.0,2700.0,False,True,False,False,False,False,False,False,True,False,False,False
369000,1,1.0,1470.0,False,False,False,False,False,False,False,False,True,False,False,False
609000,3,2.0,1620.0,False,True,False,False,False,False,False,False,False,False,False,True
758000,3,2.0,1278.0,True,False,False,False,False,False,False,False,True,False,False,False
728000,3,2.0,1890.0,True,False,False,False,False,False,False,False,False,True,False,False
